,title,description,school,local,pubDate,link
439,전교조 광주·교사노조 이정선 교육감 고소…단체협약 위반,광주시교육청·전국교직원노동조합 광주지부. /뉴시스 전국교직원노동조합 광주지부와 광주교사노동조합은... 일선 고등학교는 0교시·야간 자율학습 부활을 추진하고 있으며 일부 학교는 시행하고 있다고 주장했다.... ,고등학교,전국,"Thu, 06 Apr 2023",http://www.namdonews.com/news/articleView.html?idxno=720236
440,"[경기24시] 장민기 MK글로리아 회장, 경기도펜싱협회 부회장 추대",이날 오전 화성시 종합경기타운 펜싱전용경기장에서는 제 52회 전국소년체전에 출전할 선수 선발전을 함께... 반도체 고등학교 설립 방안과 기흥역세권 중학교 설립 추진을 위한 관련 법률 개정 등의 내용을 담은... ,고등학교,전국,"Tue, 04 Apr 2023",http://www.sisajournal.com/news/articleView.html?idxno=260428
441,"김제시, 인구정책 인구성장 견인","5일 김제시에 따르면 강력한 인구정책 드라이브가 인구증가의 견인 역할을 톡톡히 하고 있다면서, 지난달 한국폴리텍대학 전북캠퍼스에서 찾아가는 전입창구를 운영과 고등학교 생애주기별 인구교육을 실시 등... ",고등학교,전국,"Wed, 05 Apr 2023",https://www.jjan.kr/article/20230405580071
442,"육광희 제7대 경기외국어고등학교장, “구성원 모두 행복한 학교 실현”",육 교장은 이러한 경력을 통해 정시 중심의 대입체제 개편 등 교육정책의 변화로 인한 외고의 위기 상황을... 든든한 지원을 바탕으로 경기외고가 전국 최고의 명문 고등학교로 자리잡을 수 있도록 힘쓰겠다”고 강조했다.,고등학교,전국,"Sun, 12 Mar 2023",https://www.kyeonggi.com/article/20230312580019
443,[오늘의 주요 일정]전북(4월5일 수요일),"◇전북도 ▲오후 3시40분, 국회활동, 국회 ◇전주시 ▲오전9시 30분, 민선8기 주요사업관리 정책조정회의, 소회의실 ◇군산시 ▲오전 8시30분, 주요업무 보고회, 회의실 ▲오후 2시30분, 군산고등학교 개교 100주년... ",고등학교,전국,"Wed, 05 Apr 2023",http://www.newsis.com/view/?id=NISX20230404_0002253970&cID=10808&pID=10800
444,부총리-교육감 간담회...학교폭력 대책 논의,"학교폭력 근절 종합대책 발표를 앞두고 이주호 사회부총리 겸 교육부장관과 전국시도교육감들이 모여 새... 또, 현재는 초등학교 1학년과 고등학교 3학년이 동일한 기준을 적용받는다며, 학생의 발달 단계를 고려한 맞춤형... ",고등학교,전국,"Tue, 04 Apr 2023",https://www.ytn.co.kr/_ln/0103_202304041844377669
445,김제시 인구 상승 곡선...3월중 청년 99명 증가,"증가, 전국 89개 소멸 우려지역을 놀래키고 있다. 정성주 김제시장[사진=뉴스핌DB]2023.04.04 lbs0964@newspim.com 시는 지난 3월에 한국폴리텍대학 전북캠퍼스에서 찾아가는 전입창구를 운영하고, 고등학교에 방문해 생애주기별... ",고등학교,전국,"Tue, 04 Apr 2023",http://www.newspim.com/news/view/20230404000725
446,김태흠 지사 “농업인도 정년·연금제 도입 경영 이양해야” [힘쎈충남 브리핑...,"이날 행사는 제3회 전국동시조합장 선거에 따라 당선된 도내 143개 조합장과 도지사 간 만남의 자리로... 스파클(주)에서 지원한 생수는 2ℓ 480개, 500㎖ 2240개로, 이날 갈산중·고등학교와 마을회관 등 대피시설에 머물고... ",고등학교,전국,"Tue, 04 Apr 2023",http://www.kukinews.com/newsView/kuk202304040117
447,"은둔형 청년 1만 명 추정, 대구시 ‘실태조사도 아직’","지원하는 정책이 없다 보니 은둔형 청년이 자신의 문제를 해결하려면 가족, 이웃 등 주변의 선의에 기댈 수밖에 없다. 김현지(가명, 24) 씨는 고등학교 졸업 후 성주의 세무사무소에 취업했다가 그만두고서부터 집에서... ",고등학교,전국,"Thu, 06 Apr 2023",https://www.newsmin.co.kr/news/87349/
448,김제시 인구증가세 가속··· 1분기 438명 증가,"시 관계자는 강력한 인구정책 드라이브가 인구증가의 견인역할을 톡톡히 하고 있다면서, 지난 3월에는 한국폴리텍대학 전북캠퍼스에서 찾아가는 전입창구를 운영하고, 고등학교에 방문해 생애주기별 인구 교육을... ",고등학교,전국,"Tue, 04 Apr 2023",http://www.jjn.co.kr/news/articleView.html?idxno=934676
449,"[산업 이모저모] SKT, 세계 최초 제조사들 통합 가능 양자암호통신망 기술 ...","[사진=SK이노베이션] ㅇ..하트-하트재단이 주최하고 SK이노베이션 등이 후원하는 전국 발달장애인... 중·고등학교에서 필기전형을 진행할 예정이다. 이번 필기전형의 경우, 매년 증가하는 응시자 현황을 고려하여... ",고등학교,전국,"Wed, 05 Apr 2023",http://www.greened.kr/news/articleView.html?idxno=302343
450,초등학교 학생 1인당 디지털 기기 0.33대…지역별 격차도 3배,"한국교육개발원이 발간한 통계로 보는 디지털 교육혁신 정책의 추진 여건을 보면, 초등학교의 학생 1인당 평균 디지털 기기 숫자는 지난해 기준 0.33대로, 중학교는 0.32대, 일반계 고등학교는 0.27대였습니다. 지역별... ",고등학교,전국,"Tue, 04 Apr 2023",http://news.ebs.co.kr/ebsnews/allView/60335724/N
451,2024 전국 고입전형 기본계획 공개.. 과고 8월21일부터 원서접수 시작,전국 시도교육청이 지난달 31일까지 공개한 2024학년 고등학교 입학전형 기본계획에 따르면 영재학교... 본다면 전국단위 모집과 광역단위 모집으로 정리된 자료가 필요하다. 교육정책의 주체가 제대로 정비되지 않은... ,고등학교,전국,"Wed, 05 Apr 2023",http://www.veritas-a.com/news/articleView.html?idxno=452153
452,"도성훈 인천시교육감, 인천기능경기대회 출전 학생들 격려",도성훈 인천시교육감은 4일 인천기능경기대회가 열린 부평공업고등학교를 방문해 출전 학생과 지도교사를... 열리는 전국기능경기대회 출전 자격도 부여된다. 도성훈 인천시교육감은 뛰어난 기능을 가진 학생들이 전문... ,고등학교,전국,"Tue, 04 Apr 2023",https://www.ekn.kr/web/view.php?key=20230404010000918
453,건설자본 언론을 짓고 부수다,"호남제일고등학교 이사장, 조병두 부일건설(주) 대표이사, 박종완 계성종합건설(주) 대표이사, 한상남 (주)... 건설자본 전국 잠식 중 한국기자협회보는 2019년 7월, 금융감독원 전자공시시스템에 따라 지역종합일간지... ",고등학교,전국,"Wed, 05 Apr 2023",http://www.ccreview.co.kr/news/articleView.html?idxno=315275
454,[특별기고] 내 아이에게 맞는 고등학교 선택,"전국에는 2천300여개의 고등학교가 있고 사립이 900개, 국·공립고등학교가 1천400개, 특성화고등학교가 500개... 따라서 교육부의 발표에 귀를 기울이고 변화하는 입시정책에 따라 발 빠르게 대처하는 전략이 필요하다.... ",고등학교,전국,"Fri, 10 Mar 2023",https://www.kyeonggi.com/article/20230309580261
455,"한국장학재단, 직업계고·고졸취업 인식개선 앞장…전라북도교육청과 업무협약",업무협약은 대국민을 대상으로 전국 직업계고등학교 재학생·졸업생이 보유한 전문역량과 비전을... 배병일 이사장은 한국장학재단은 대학생을 위한 다양한 정부 정책 홍보뿐만 아니라 고졸인재의 우수성을 또한... ,고등학교,전국,"Thu, 06 Apr 2023",https://news.unn.net/news/articleView.html?idxno=544582
456,[부산교육청] 하윤수 교육감 “학생들 행복한 학교생활과 건강한 성장 돕겠다...,대학극장에서 고등학교 학생대표 149명이 참석한 가운데 열린 ‘2023학년도 1학기 고등학생 대표협의회’에서... 미래의 꿈을 키우는 희망 부산교육’을 주제로 인성 기반 학력 신장 등 2023 부산교육 정책에 대해 강의했다.... ,고등학교,전국,"Mon, 03 Apr 2023",https://ilyo.co.kr/?ac=article_view&entry_id=449741
457,국회 인구특위 첫 회의…교육시스템 개선해야 저출산 해결,민간기업은 (고등학교 최종학력자 채용에) 인센티브를 부여해서 채용 확대를 지원해야 한다고 제안했다. 이에 최은희 교육부 인재정책실장은 청년들의 사회진출이 늦는 부분을 총체적으로 들여다보고 교육제도도... ,고등학교,전국,"Fri, 31 Mar 2023",http://www.newsis.com/view/?id=NISX20230331_0002249413&cID=10301&pID=10300
458,[오늘의 주요 일정]전북(4월4일 화요일),"30분, 전국혁신도시 협의회 공동건의문 서명식, 시장실 ▲오후4시 30분, 제1대 전주명예관찰사 위촉패... 군산고등학교 개교 100주년 기념 특강, 군산고등학교 ◇익산시 ▲오전 9시45분, 제104주년 4.4만세운동 기념식... ",고등학교,전국,"Tue, 04 Apr 2023",http://www.newsis.com/view/?id=NISX20230403_0002252249&cID=10808&pID=10800
459,[Who Is ?] 김윤식 신용협동조합중앙회 회장,"1956년 대구에서 태어나 대구 대륜고등학교와 경기 성남의 신구대학교 물리치료과를 졸업했다.... 더불어민주당 정책위원회 부의장 등을 지냈다. 서예가에서 기업인으로, 기업인에서 금융인으로 변신하면서... ",고등학교,전국,"Mon, 03 Apr 2023",https://www.businesspost.co.kr/BP?command=article_view&num=310999
460,디지털교과서 코앞인데…대전·경기 초등생 1인당 기기 격차 3배,교육혁신 정책의 추진 여건에서 이같이 밝혔다. 디지털 디바이스는 학교에서 디지털 역량 강화 수업을... 수준이었지만 고등학교급에서는 전국에서 가장 낮은 수준(0.16대)을 나타냈다. 반대로 울산의 경우... ,고등학교,전국,"Tue, 04 Apr 2023",https://www.news1.kr/articles/5003173
461,"법무부 이민청 추진, 이민 정책 어떻게 바뀌나? #이민청 #이민 #이민정책 #범...","법무부 이민청 추진, 이민 정책 어떻게 바뀌나? #이민청 #이민 #이민정책 #범죄 #변호사 ◇ 이승우 변호사... 및 고등학교에 재학 중인 경우에는 학습자격(D-4)을, 고등학교를 졸업한 경우에는 임시체류자격(G-1)을 부여하고... ",고등학교,전국,"Wed, 05 Apr 2023",https://radio.ytn.co.kr/program/?f=2&id=88608&s_mcd=0459&s_hcd=01
462,[인터뷰│하윤수 부산광역시교육감] 2023년은 인성기반 학력신장 원년,"지난해부터 실시한 맞춤형 학업성취도 자율평가는 초등학교 5·6학년, 중학교 3학년, 고등학교 1·2학년을... ■다른 시·도 교육청과 차별되는 부산만의 특색있는 정책이 있다면. 지난해 11월 전국 최초로 개원한... ",고등학교,전국,"Wed, 05 Apr 2023",http://www.naeil.com/news_view/?id_art=456660
463,청년 지원에 25조원 투입…대학생 맞춤형 지원정책 어떤 게 있나,전국대학학생회네트워크가 대학생 2076명 대상으로 실시한 설문조사에서는 10명 중 9명이 물가 상승을... 다른 지자체 역시 청년 지원을 위해 다양한 정책을 내놓고 있다. 강원도는 도내 고등학교를 졸업하고 도내... ,고등학교,전국,"Wed, 05 Apr 2023",https://news.unn.net/news/articleView.html?idxno=544432
464,"경기도교육청, 기능경기대회·채용박람회 동시 개최","채용박람회는 도교육청 취업지원센터가 주관하고 채용 면접관, 진로직업 체험관, 정책 홍보관으로 구분해 운영한다. 채용 면접관에서는 총 18개의 기업, 단체, 기관이 참여해 취업을 희망하는 직업계고등학교 학생들의... ",고등학교,전국,"Mon, 03 Apr 2023",https://www.nspna.com/news/?mode=view&newsid=629566
465,"김제시, 인구증가세 꾸준…3월 한달 동안 147명 더 늘어","시 관계자는 강력한 인구정책 드라이브가 인구증가의 견인역할을 톡톡히 하고 있다면서 지난 3월에는 한국폴리텍대학 전북캠퍼스에서 찾아가는 전입창구를 운영하고, 고등학교에 방문해 생애주기별 인구 교육을... ",고등학교,전국,"Tue, 04 Apr 2023",https://www.pressian.com/pages/articles/2023040415003083846?utm_source=naver&utm_medium=search
466,"시교육청, 광주 맞춤형 진로진학 지원체계 본격화","중·고등학교 진로진학 전문교사 40명이 상시 대기해 교과목 상담, 자기주도학습 상담, 학업 설계 상담, 대입진학 상담을 진행한다. 현재 1만7천여명 이용자가 가입돼 전국에서 가장 활성화된 상담 커뮤니티로 입소문이... ",고등학교,전국,"Mon, 03 Apr 2023",http://www.kjdaily.com/article.php?aid=1680520436599053033
467,"[기고]준법지원센터, 청소년 마약예방에 앞장선다",법무부 범죄예방정책국 산하 전국 각 지역의 준법지원센터에서는 비행을 저질러 보호처분을 받은... 이 밖에도 찾아가는 법교육 출장강연 활동을 통해 전국 중·고등학교는 물론 청소년 복지시설을 상대로 마약... ,고등학교,전국,"Wed, 05 Apr 2023",http://www.gnnews.co.kr/news/articleView.html?idxno=525815
468,결대로 성장하는 교육 통해 인천학생 성공 시대 열겠다,"인천시 교육 정책과 주요 현안에 대해 살펴보는 시간입니다. 청취자분들께서도 방송 중 궁금하신 내용... 1학년, 고등학교 1학년에게 8만 3천여 대를 현재 보급 중에 있습니다. 그래서 5월까지 보급을 완료할 예정이고요.... ",고등학교,전국,"Tue, 04 Apr 2023",http://www.ifm.kr/news/358116
469,미래 주인공에 도전하세요…청소년 창업경진대회 개최,"참가 대상은 전국 초·중·고등학교 및 학교 밖 청소년(19세 이하) 창업동아리로, 참가를 희망하는... 장홍재 교육부 책임교육정책관은 교육부는 미래의 주인공이 될 청소년들의 도전과 성장을 응원하며, 앞으로도... ",고등학교,전국,"Sun, 02 Apr 2023",https://www.news1.kr/articles/5000716
470,"여가부, 청소년 대상 인터넷·스마트폰 중독 조사…도박문제 진단도",진단조사는 전국 초·중·고등학교를 통해 보호자에게 조사내용을 사전 안내하고 오는 4월 3일~21일까지... 김권영 여가부 청소년정책관은 청소년들의 미디어사용이 일상화되면서 과의존 문제 심화가 우려된다. 진단조사... ,고등학교,전국,"Tue, 28 Mar 2023",http://www.newsis.com/view/?id=NISX20230328_0002243343&cID=10201&pID=10200
471,"김포시의회, 좋은 교육환경 만들기 연구모임 본격 개시","이에 따라 연구모임에서는 좋은 교육환경을 조성하기 위해 타 시·군의 우수 교육정책 벤치마킹, 전문가 초청... 유매희 대표 의원은 김포시 전체 학급의 48.1%가 과밀학급으로 전국 초·중·고등학교 중 가장 높은... ",고등학교,전국,"Mon, 03 Apr 2023",http://www.newsis.com/view/?id=NISX20230403_0002250761&cID=14001&pID=14000
472,김주홍 울산교육감 후보 하향 평준화 교육 중단해야,"지난 3월 29일 오후 천창수 후보와 김주홍 후보를 차례로 만나 교육감 선거 출마 이유와 주요 정책, 최근... 뿐만 아니라 성장기 아이들의 건강관리를 위해 초등학교 6학년, 중고등학교 3학년을 대상으로 종합 건강 검진을... ",고등학교,전국,"Thu, 30 Mar 2023",https://www.ohmynews.com/NWS_Web/View/at_pg.aspx?CNTN_CD=A0002914576&CMPT_CD=P0010&utm_source=naver&utm_medium=newsearch&utm_campaign=naver_news
473,경북 마이스터·특성화고 인기…운동부 학생도 매년 오름세,다른 지역에서 경북지역 고등학교로 진학한 학생이 매년 증가하고 있는 것으로 나타났다. 경북교육청은... 지역 학생을 모집 대상으로 하는 일반계고와 달리 직업계고는 전국에서 지원할 수 있다. 경북교육청... ,고등학교,전국,"Sun, 02 Apr 2023",https://www.khan.co.kr/local/Gyeongbuk/article/202304021302001
474,"[오늘의 주요 일정] 울산(4일, 화)",9:00 정책공감회의 (외솔회의실) 11:00 전국기능경기대회 참관 (울산공업고등학교) 13:30 결산검사위원 접견 (접견실) ◇중구 -김영길 중구청장 10:00 마음안심버스 운영 시연회 (구청 주차장) 15:00 여름철 인명피해... ,고등학교,전국,"Tue, 04 Apr 2023",https://www.news1.kr/articles/5003235
475,경북에 우수 학생 선수 유입도 꾸준히 늘어,"전국체육대회에서 금 43개, 은 38개, 동 56개, 지난해 대회에서는 금 47개, 은 39개, 동 46개로 2년 연속 고등부 역대 최고 성적을 기록했다. 임종식 교육감은 우수 학생선수의 유입 증가는 경북교육청의 학교 체육정책의... ",고등학교,전국,"Fri, 31 Mar 2023",http://www.newsis.com/view/?id=NISX20230331_0002248585&cID=10810&pID=10800
476,[그래픽 뉴스] 초중고 사교육비 외,"급증하는 초중고 사교육비 교육부·통계청이 전국 초중고생 약 7만4천 명을 대상으로 집계한 ‘2022년... 1인당 월평균 사교육비 증가율은 초등학교(37만2천 원, 13.4%), 중학교(43만8천 원, 11.8%), 고등학교(46만 원, 9.7... ",고등학교,전국,"Tue, 04 Apr 2023",http://www.yonhapmidas.com/article/230404121242_610378
477,"[파워인터뷰] 윤동열 안산대 총장, 지역사회 섬김의 마음으로 직업교육 생태...",그 시기에 저는 특성화전문대학육성사업(SCK) 발전협의회 전국회장을 맡으면서 입학자원을 성인학습자까지... 다문화 학생들이 의무교육으로 진행되는 초등학교부터 고등학교까지 진학하는 비율이 한국 학생들처럼... ,고등학교,전국,"Wed, 05 Apr 2023",https://news.unn.net/news/articleView.html?idxno=544435
478,"[소년중앙] 기후위기 시대 환경 이슈, 전문가에게 배워요",우리 사회에서 최근 적극적으로 논의 및 실천 중인 있는 정책의 공통점은 기후위기(기후변화)입니다.... 제가 기억하는 보람찬 순간은 지난해 한 고등학교 수업이에요. 어떤 여학생이 교육이 끝난 뒤 어떻게 하면... ,고등학교,전국,"Mon, 03 Apr 2023",https://www.joongang.co.kr/article/25152069
479,김포시의회 행정복지위원회 연구모임 첫 회의,전국 초·중·고등학교 중 가장 높은 과밀학급률을 갖고 있다”며 “유년기의 경험은 삶의 가치관을 확립할 수 있는 굉장히 중요한 시기인 만큼 우리 시 상황에 맞는 좋은 교육환경을 조성하는 것이 그 어떠한 정책보다... ,고등학교,전국,"Tue, 04 Apr 2023",https://www.siminilbo.co.kr/news/newsview.php?ncode=1160279479538476
480,"고 노옥희 남편 천창수 울산 교육, 공교육 표준으로 만들 것","지난 3월 29일 오후 천창수 후보와 김주홍 후보를 차례로 만나 교육감 선거 출마 이유와 주요 정책, 최근... 경남 김해 출생으로 부산고등학교와 서울대학교 사범대를 졸업했다. 10월 유신 기념일에 유신체제 비판 유인물을... ",고등학교,전국,"Thu, 30 Mar 2023",https://www.ohmynews.com/NWS_Web/View/at_pg.aspx?CNTN_CD=A0002914509&CMPT_CD=P0010&utm_source=naver&utm_medium=newsearch&utm_campaign=naver_news
481,2025년부터 초·중·고등학교에 AI 교과서 도입,디지털교과서가 전국 초·중·고등학교에 도입된다. 교육부(사회부총리 겸 장관 이주호)는 디지털 대전환... 핵심 정책을 철저히 추진하겠다며 교육의 디지털 대전환 방향에 대해 교육현장의 주체들이 공감할 수... ,고등학교,전국,"Thu, 23 Feb 2023",https://www.onews.tv/news/articleView.html?idxno=155562
482,"경남도교육청, 전국 최초 중·고등 유니세프 아동친화학교 운영",경남도내 5개 초등학교와 5개 중·고등학교가 2023학년도 유니세프아동친화학교로 선정돼 인권 친화적인... 이번에 선정된 10개 학교 관리자와 담당 교사들은 14일 아동친화학교 운영정책 방향과 교육 프로그램 실천... ,고등학교,전국,"Wed, 15 Feb 2023",http://www.upinews.kr/newsView/upi202302140082
483,"[비즈톡톡] 시트지 대신 담배광고 떼면 안 되나? 편의점 금연 정책, 삐걱대는...","2021년 8~11월 질병관리청이 중학교 1학년~고등학교 3학년 학생 6만 명을 대상으로 조사한 바에 따르면 구매... 이를 위해 지난 10일 국조실 규제총괄정책관실은 서울청사에서 한국편의점산업협회, 전국편의점가맹점협회... ",고등학교,전국,"Fri, 31 Mar 2023",https://biz.chosun.com/distribution/channel/2023/03/31/6OYPPYZUDRE75N4T3CKA6KEHGA/?utm_source=naver&utm_medium=original&utm_campaign=biz
484,"경기도의회 황진희 위원장, 경기도기능경기대회 참가 학생 격려",경기경영고등학교를 방문해 2023년 경기도기능경기대회를 관람하고 관계자들로부터 설명을 듣고 대회에 참석한 학생들을 격려하는 시간을 가졌다. 경기도기능경기대회는 우수 숙련기술인 발굴과 전국기능경기대회... ,고등학교,전국,"Wed, 05 Apr 2023",https://www.onews.tv/news/articleView.html?idxno=160873
485,"경남 도의회 일자리대책 특위,학교, 기업체 중심 고졸취업자 일자리 확충 대안...",한국나노마이스터고등학교와 김해 지역 기업체 케이피항공산업(주) 현장방문을 시작으로 일자리정책 대안... 먼저 특위는 전국 유일의 나도 반도체 분야 특수목적고인 한국나노마이스터고등학교(교장 홍성환)를 방문하여... ,고등학교,전국,"Sun, 05 Mar 2023",http://www.fntoday.co.kr/news/articleView.html?idxno=288234
486,최근 4년 의대 정시합격 77%가 N수생…서울 출신 최다,고등학교 졸업자들이 4년 평균 36.7%로 가장 많았다. 2위인 경기(19.1%)보다도 압도적인 수치를 기록했다. 지난해인 2023학년도에도 의대 합격자 1267명 중 460명(36.3%)이 서울 출신이었다. 서울 지역 고3 재학생은 전국... ,고등학교,전국,"Thu, 23 Mar 2023",http://www.newsis.com/view/?id=NISX20230323_0002238332&cID=10201&pID=10200
487,[가톨릭학교를 찾아서] (8)근화여자중·고등학교,경북 경주의 근화여자고등학교(교장 류현식 즈카르야)와 근화여자중학교(교장 김정은 마리아 수녀)는 70여 년... 근화여고 학생들의 봉사활동은 방송으로도 알려져 전국적인 관심을 받았다. 올해부터는 독거노인 방문 활동... ,고등학교,전국,"Tue, 21 Feb 2023",https://www.catholictimes.org/article/article_view.php?aid=378439
488,기후위기 시대 학교가 이끄는 탄소중립…충북교육청 주관 포럼 및 국제 콘퍼...,"19일 오후에 진행되는 청소년 정책제안 포럼은 전국의 중고등학교 14팀 100명 청소년이 참여하고 있으며, 청소년 참여, 채식급식, 학교 교육과정, 학교시설 개선, 자원재활용 등 참가팀별로 탄소중립을 위한 주제를 정해서... ",고등학교,전국,"Sat, 12 Mar 2022",https://www.nocutnews.co.kr/news/5722260
489,[최강시사] 김학용 “총선은 김기현 중심…한동훈 시너지 효과”,다만 이제 같이 고등학교를 다녀도 더 친한 친구 있고 좀 덜 가까운 친구 있는 그런 정도라고 생각이 됩니다.... 다만 이제 한 가지 우리 국민의힘이 소위 전국 정당을 지향하는 정당에서 가장 많은 의석수가 있는... ,고등학교,전국,"Mon, 03 Apr 2023",https://news.kbs.co.kr/news/view.do?ncd=7641308&ref=A
490,[Who Is ?] 김한영 국가철도공단 이사장,학교) 철도전문대학원에서 철도경영정책학과 박사학위 논문으로 한국의 교통계정 개발과 교통정책 활용 방안을 썼다. 경주 김씨다. △임종일 부이사장 낙하산 논란 국가철도공단는 2022년 11월11일 임종일 전 국토교... ,고등학교,전국,"Mon, 27 Mar 2023",https://www.businesspost.co.kr/BP?command=article_view&num=310200
491,[주간 여의도 Who?] 돌고 돌아 ‘최고위원’…호남 비명계 송갑석 의원,"정책 사령탑에 3선 김민석 의원, 전략 수장에 한병도 의원 등 비명(비이재명)계 의원들은 친명 의원들이... 광주에서 고등학교를 마치고 전남대학교 무역학과를 졸업한 ‘호남 토박이’다. 전국대학생대표자협의회... ",고등학교,전국,"Fri, 31 Mar 2023",https://www.seoul.co.kr/news/newsView.php?id=20230331500200&wlog_tag3=naver
492,"최고의 교육 최고의 시설, 우뚝솟은 서울불암고","방과후학교, 3단계는 학생 자기주도성 신장이 그것이다. 이뿐 아니다. 2014년 ‘전국 100대 교육과정... 주요 정책들을 선도하는 학교이기도 하다. 무엇보다 단위학교에서 개설하기 어려운 전문교과를 인근 3개 고등학교와... ",고등학교,전국,"Wed, 05 Apr 2023",https://www.hangyo.com/news/article.html?no=98514
493,"경남도의회 일자리대책특위, 학교·기업체 중심 고졸취업자 일자리 확충 대안...",한국나노마이스터고등학교와 김해 지역 기업체 케이피항공산업(주) 현장방문을 시작으로 일자리정책 대안... 특위는 전국 유일의 나도 반도체 분야 특수목적고인 한국나노마이스터고등학교를 방문해 학교관계자의 안내에... ,고등학교,전국,"Fri, 03 Mar 2023",https://www.viva100.com/main/view.php?key=20230303010000935
494,올해 수능 11월 16일…문·이과 통합수능 유지,3월 전국연합학력평가가 실시된 지난 23일 서울 광진구 광남고등학교에서 고3 학생들이 시험을 치르고... 학생들의 사교육비 부담을 줄이겠다는 취지로 도입된 수능-EBS 연계정책은 고교교육과정을 왜곡시킨다는... ,고등학교,전국,"Tue, 28 Mar 2023",http://www.edaily.co.kr/news/newspath.asp?newsid=02236966635547912
495,[스트레이트] 지금도 실습 나가는 다음 소희들,"전국 다 해봐야 현재 개봉관이 20개도 안 되는 걸 감안하면 기록적인 수치입니다. [전찬일/영화평론가]... [대한뉴스 (1965년)] 정부에서는 고등학교 직업 교육 진흥 정책의 하나로써, [산업 연계 교육 제도]를 마련하고... ",고등학교,전국,"Sun, 26 Mar 2023",https://imnews.imbc.com/replay/straight/6467713_28993.html
496,고등학교 어디 갈까…엠베스트 고교 선택전략 전국 순회설명회,메가스터디교육의 중등부 교육사이트 엠베스트는 18~26일 전국 4개 도시에서 2024 고교 선택 전략 순회... 설명회 1부에서는 입시정책 변화와 지난 입시결과를 분석하고 희망대학·계열 진학에 유리한 최적의 고교 선택... ,고등학교,전국,"Tue, 14 Feb 2023",https://www.news1.kr/articles/4952463
497,"박성수 경북도 지방시대정책국장 경북형 교육전환 3대 혁명, 고등교육 혁신방...","대학과 고교 또 기업의 역할에 대해서 말씀을 해주셨는데, 지방 정부는 관련해서 어떤 정책적인 노력을 펼쳐나갈 계획을 갖고 있습니까? ▶ 박성수 국장 : 우선 지방정부는 이러한 대학과 고등학교, 기업 그리고 시군... ",고등학교,전국,"Thu, 09 Feb 2023",https://news.bbsi.co.kr/news/articleView.html?idxno=3098899
498,학폭 가해자 불복절차 신청 증가세…피해 학생比 2배 높아,"이은주 정의당 의원실이 교육부로부터 받아 26일 공개한 최근 3년간(2020∼2022학년도) 전국 학교폭력... 실제로 정순신 변호사 아들의 학교폭력을 보면, 정씨가 다니던 민족사관고등학교의... ",고등학교,전국,"Sun, 26 Mar 2023",https://news.imaeil.com/page/view/2023032617043110466
499,의대 가려면 재수는 필수…합격생 80%가 N수생,"정시 합격자의 고등학교 출신 지역을 보면 서울이 36.7%, 경기가 19.1%로 각각 1, 2위를 차지했다. 서울 지역 고3 재학생 비율이 전국 대비 16.7%라는 점을 고려하면 학생 수 대비 약 2.2배가 의대에 진학한 셈이다. 서울... ",고등학교,전국,"Thu, 23 Mar 2023",https://www.hankyung.com/society/article/202303239577i
500,"국세청, 탈세한 일타강사·고리대금업자 등 전국 75명 세무조사 착수","[국세청 제공] 국세청이 고액 수강료를 받는 일타강사 등 학원사업자 등 탈세하고 있는 전국의 민생탈세자... 신·재생에너지 정책의 혜택을 받으면서도, 법률이 규정한 세금을 납부하지 않은 민생탈세자에 대해... ",학원,전국,"Thu, 06 Apr 2023",https://www.sejungilbo.com/news/articleView.html?idxno=42248
501,[정책브리핑] 2023년 04월 06일 목요일 주요 정책,2023년 04월 06일 오늘의 정책 브리핑을 소개합니다. ● 행정안전부 - 어린이 킥보드 안전부터 성인 심폐소생술까지! 찾아가는 안전체험교실 4월부터 11월까지 전국 25개 지역에서 찾아가는 안전체험교실을 운영한다.... ,학원,전국,"Thu, 06 Apr 2023",https://www.sisunnews.co.kr/news/articleView.html?idxno=181504
502,"“돌봄교실 떨어졌다, 학원뺑뺑이도 못 버텨”…직장맘 승진은 포기했어요 ...","A씨는 워킹맘인데 일을 그만둘 수도 없는 노릇이라며 학원을 돌리는 게 최선일지, 지역아동센터나 또 다른... 초등학교에서 오전 7~8시 아침돌봄과 오후 7~8시 저녁돌봄 등 돌봄시간을 확대 운영하는 정책이다. 학부모가... ",학원,전국,"Sun, 02 Apr 2023",http://news.heraldcorp.com/view.php?ud=20230331000747
503,"3030영어, 전국, 23억 지원 정책 시행","초등영어학원 브랜드 3030영어가 23년 전국, 23억 지원! 정책을 시행하며 전국 가맹점을 지원한다고 밝혔다. 이번 가맹점 상생 지원은 코로나 시기를 지나, 일상의 완연한 회복이 되는 23년을 맞이하여 좋은 일만 가득할... ",학원,전국,"Mon, 03 Apr 2023",http://www.ksilbo.co.kr/news/articleView.html?idxno=966113
504,대학 합격하고도 또 학원으로…여기 가려고 재수해요,"국회 교육위원회 소속 강득구 더불어민주당 의원은 오늘(23일) 교육부에서 2020~2023학년도 전국 의대 정시 선발결과를 제출받아 정책연구단체 ‘교육랩공공장’에 의뢰한 분석 결과, 정시 합격생의 77.5%가... ",학원,전국,"Thu, 23 Mar 2023",https://biz.sbs.co.kr/article_hub/20000109673?division=NAVER
